name,lat,lon,category
Unnamed park (way/608775578),-33.7336112,151.2123786,park
Unnamed park (way/608775583),-33.7389913,151.2149996,park
Unnamed park (way/608775593),-33.7398175,151.2244764,park
Unnamed park (way/608775595),-33.7428905,151.2321364,park
Unnamed park (way/608775600),-33.7473386,151.2293862,park
Unnamed park (way/608775646),-33.730775,151.2077034,park
Unnamed park (way/608779109),-33.7230674,151.1744856,park
Unnamed park (way/608779119),-33.6930124,151.1479647,park
Unnamed park (way/608842010),-33.7498681,150.925479,park
Unnamed park (way/608842039),-33.738964,150.926055,park
Unnamed park (way/608842057),-33.7435682,150.9466137,park
Unnamed park (way/608842072),-33.7552935,150.9500041,park
Unnamed park (way/608842082),-33.7605168,150.9442002,park
Unnamed park (way/608842083),-33.7603959,150.9430156,park
Unnamed park (way/608890461),-33.752009,150.9666231,park
Unnamed park (way/608890462),-33.7509764,150.9639465,park
Unnamed park (way/608890470),-33.7491545,150.9768473,park
Unnamed park (way/608890476),-33.7597017,150.9882291,park
Unnamed park (way/608890529),-33.7412876,150.978351,park
Unnamed park (way/608890530),-33.7417668,150.9825571,park
Unnamed park (way/608890532),-33.7362297,150.977103,park
Unnamed park (way/608890534),-33.738269,150.9652693,park
Unnamed park (way/608950908),-33.7438057,151.0032434,park
Unnamed park (way/608950909),-33.7436077,151.0041208,park
Unnamed park (way/608950925),-33.738777,151.0155748,park
Unnamed park (way/608950933),-33.7373137,151.015563,park
Unnamed park (way/608950934),-33.7351182,151.0093544,park
Unnamed park (way/608950940),-33.7485964,151.001983,park
Unnamed park (way/608950942),-33.7394914,151.017919,park
Unnamed park (way/608950943),-33.7399338,151.0186746,park
Unnamed park (way/608950945),-33.7430443,151.0172356,park
Unnamed park (way/608950952),-33.7306535,151.0280652,park
Unnamed park (way/608950963),-33.7473661,151.0322031,park
Unnamed park (way/608950970),-33.7345211,150.9991352,park
Unnamed park (way/608950978),-33.7623443,150.9944054,park
Unnamed park (way/609060876),-33.4515023,151.3621253,park
Unnamed park (way/609066139),-33.8066045,151.0691508,park
Unnamed park (way/609085945),-33.7383239,150.9568269,park
Unnamed park (way/609085950),-33.7344625,150.9689171,park
Unnamed park (way/609091747),-33.7300753,151.0006556,park
Unnamed park (way/609091748),-33.7294526,151.0022384,park
Unnamed park (way/609091750),-33.7266697,150.9954917,park
Unnamed park (way/609091757),-33.7247578,151.0051732,park
Unnamed park (way/609091762),-33.7260474,151.0374286,park
Unnamed park (way/609091766),-33.7219619,151.0516093,park
Unnamed park (way/609091767),-33.7244466,151.0537969,park
Unnamed park (way/609091768),-33.725891,151.0529085,park
Unnamed park (way/609091770),-33.7266547,151.0478425,park
Unnamed park (way/610370780),-33.761128,151.0991041,park
Unnamed park (way/612277287),-33.7169201,151.047381,park
Unnamed park (way/612315184),-33.9830934,150.8041961,park
Unnamed park (way/613592451),-33.6928158,150.9314306,park
Unnamed park (way/613592453),-33.6938311,150.9296518,park
Unnamed park (way/613592456),-33.6949882,150.9277882,park
Unnamed park (way/613602999),-33.7748984,151.0303483,park
Unnamed park (way/613968626),-34.0222333,151.0995318,park
Unnamed park (way/615419225),-33.5500668,151.2752808,park
Unnamed park (way/615795826),-33.9518647,151.2417031,park
Unnamed park (way/615795827),-33.9495828,151.2411998,park
Unnamed park (way/615795828),-33.9473278,151.2406825,park
Unnamed park (way/615795830),-33.9536492,151.2421269,park
Unnamed park (way/615795832),-33.9377523,151.238405,park
Unnamed park (way/615795833),-33.9390458,151.2387825,park
Unnamed park (way/615795834),-33.9358906,151.2380021,park
Unnamed park (way/615795835),-33.9339317,151.2375821,park
Unnamed park (way/615795836),-33.932217,151.2371442,park
Unnamed park (way/615795837),-33.9301316,151.2359906,park
Unnamed park (way/615795838),-33.9286372,151.234015,park
Unnamed park (way/615795839),-33.9272749,151.2319947,park
Unnamed park (way/616482539),-33.6954094,150.8099451,park
Unnamed park (way/617907267),-33.8950249,151.1517879,park
Unnamed park (way/61849389),-33.8903085,151.2520433,park
Unnamed park (way/619977479),-33.7243567,150.7331138,park
Unnamed park (way/619977480),-33.7236793,150.7330376,park
Unnamed park (way/62060687),-33.7777557,150.6928875,park
Unnamed park (way/623234112),-33.9861467,151.0953248,park
Unnamed park (way/624149217),-33.8855649,151.2732596,park
Unnamed park (way/628924141),-33.8078527,150.6869107,park
Unnamed park (way/629142236),-33.754827,151.2287183,park
Unnamed park (way/637481516),-33.9159768,151.2405354,park
Unnamed park (way/641038449),-33.7131611,150.9126394,park
Unnamed park (way/641453469),-33.7467627,150.6896609,park
Unnamed park (way/643239107),-33.7472024,150.6968236,park
Unnamed park (way/644052454),-34.0126974,150.734344,park
Unnamed park (way/645193366),-33.9298225,151.0121681,park
Unnamed park (way/646120707),-33.9300057,151.1408283,park
Unnamed park (way/646128182),-33.9590034,151.129462,park
Unnamed park (way/647025656),-33.7695603,151.0762543,park
Unnamed park (way/647895582),-33.7984579,151.0725412,park
Unnamed park (way/648898677),-33.7910617,150.94931,park
Unnamed park (way/649012567),-33.911633,151.1175642,park
Unnamed park (way/649012568),-33.9115034,151.1174557,park
Unnamed park (way/649268673),-33.6894245,150.9497399,park
Unnamed park (way/649340487),-34.0049701,150.724406,park
Unnamed park (way/650383407),-33.7998225,151.0752936,park
Unnamed park (way/650383408),-33.8002669,151.0757655,park
Unnamed park (way/651881746),-33.9336567,151.2581968,park
Unnamed park (way/652987846),-33.77411,150.7331186,park
Unnamed park (way/653685749),-33.4935952,151.3332914,park
Unnamed park (way/654132532),-34.2119201,150.9999202,park
Unnamed park (way/65623825),-33.8203965,151.21594,park
Unnamed park (way/657774606),-33.7987812,151.075628,park
Unnamed park (way/661312864),-33.6049247,150.7407316,park
Unnamed park (way/661312989),-33.6030182,150.7371186,park
Unnamed park (way/661314067),-33.629074,150.7964732,park
Unnamed park (way/663061314),-34.066682,150.7547052,park
Unnamed park (way/666188934),-33.9605147,151.0986402,park
Unnamed park (way/667768870),-33.9740544,150.8145288,park
Unnamed park (way/670503119),-33.7810918,150.7551894,park
Unnamed park (way/670605371),-33.5294123,151.3013466,park
Unnamed park (way/671450546),-33.8939075,151.1445418,park
Unnamed park (way/671742721),-33.5065426,151.3133294,park
Unnamed park (way/672001468),-33.8598932,151.1691382,park
Unnamed park (way/674314436),-33.6980029,150.8675371,park
Unnamed park (way/674758255),-33.7597274,150.8912691,park
Unnamed park (way/674905392),-33.7514885,150.8855178,park
Unnamed park (way/675354691),-33.7962643,151.0682168,park
Unnamed park (way/675568854),-33.7300794,151.0156556,park
Unnamed park (way/675766019),-33.9474673,151.0480212,park
Unnamed park (way/675914985),-33.9730893,151.2508046,park
Unnamed park (way/676705142),-33.9197902,150.8990398,park
Unnamed park (way/676724275),-33.9776023,150.8169466,park
Unnamed park (way/676777021),-33.9089417,150.6090999,park
Unnamed park (way/676777023),-33.9088877,150.6101405,park
Unnamed park (way/679672409),-33.6224969,150.7986818,park
Unnamed park (way/682335550),-33.8972751,151.1786363,park
Unnamed park (way/683039268),-33.6609948,151.3014364,park
Unnamed park (way/683786460),-34.065359,150.7558945,park
Unnamed park (way/685419586),-33.912093,151.201003,park
Unnamed park (way/685526817),-33.8989501,151.1465086,park
Unnamed park (way/685762233),-33.8875031,151.0777202,park
Unnamed park (way/685763085),-33.8873229,150.8491227,park
Unnamed park (way/685764033),-33.8629124,150.8985617,park
Unnamed park (way/685849511),-33.727283,151.101231,park
Unnamed park (way/686391167),-33.6999182,151.0967552,park
Unnamed park (way/686391168),-33.7000242,151.0969468,park
Unnamed park (way/689046618),-34.0826852,150.5690695,park
Unnamed park (way/689433435),-33.7605264,150.813645,park
Unnamed park (way/692345845),-33.4705843,151.3818789,park
Unnamed park (way/692726907),-33.9841733,151.0221273,park
Unnamed park (way/692726909),-33.9823398,151.0199581,park
Unnamed park (way/693286741),-33.9805316,151.0280972,park
Unnamed park (way/693890915),-33.9925326,151.0260769,park
Unnamed park (way/693890917),-33.9964078,151.0245298,park
Unnamed park (way/694035412),-33.9921628,151.0289643,park
Unnamed park (way/694390005),-34.0024991,150.7370026,park
Unnamed park (way/696374583),-33.7530748,150.8451828,park
Unnamed park (way/698173705),-33.4734846,151.3549147,park
Unnamed park (way/698803241),-34.009805,151.0168156,park
Unnamed park (way/699011154),-33.8821161,151.1322022,park
Unnamed park (way/699035627),-33.88382,151.2719553,park
Unnamed park (way/699077450),-33.8890265,151.1317763,park
Unnamed park (way/699084380),-33.8307035,151.0744451,park
Unnamed park (way/699084381),-33.8309261,151.0748058,park
Unnamed park (way/699541978),-33.966186,151.0132551,park
Unnamed park (way/699800343),-33.7306504,150.9608363,park
Unnamed park (way/699831070),-34.0178195,150.7792779,park
Unnamed park (way/700978292),-33.9778291,150.8658994,park
Unnamed park (way/700984284),-33.9747388,150.8711247,park
Unnamed park (way/701502432),-33.8606041,151.0497879,park
Unnamed park (way/702164489),-33.7644777,150.9721703,park
Unnamed park (way/702351184),-33.7144294,150.7366449,park
Unnamed park (way/703092933),-33.7461336,150.8443585,park
Unnamed park (way/704094105),-33.8648096,151.0911961,park
Unnamed park (way/704232298),-33.8594778,151.1665325,park
Unnamed park (way/704905227),-33.9478481,150.9459039,park
Unnamed park (way/705295520),-33.9054728,150.886238,park
Unnamed park (way/705900979),-33.8862852,151.004485,park
Unnamed park (way/706083843),-33.754367,150.8924649,park
Unnamed park (way/706084085),-33.7816842,150.9115046,park
Unnamed park (way/706539200),-33.7190927,150.9917387,park
Unnamed park (way/706826452),-33.8799378,151.0038345,park
Unnamed park (way/710768185),-33.4995384,151.306431,park
Unnamed park (way/713291378),-33.8311385,150.9969127,park
Unnamed park (way/716005660),-33.8507196,151.1785092,park
Unnamed park (way/717038734),-33.8795987,151.2019717,park
Unnamed park (way/717038735),-33.8800202,151.2021573,park
Unnamed park (way/718799241),-33.8662023,151.1551183,park
Unnamed park (way/719657615),-33.8536299,151.1775869,park
Unnamed park (way/719657616),-33.8540005,151.1779572,park
Unnamed park (way/719657617),-33.854456,151.1784311,park
Unnamed park (way/720108051),-33.9762798,150.8153572,park
Unnamed park (way/720150924),-33.854995,151.1688782,park
Unnamed park (way/720150925),-33.8550682,151.1687665,park
Unnamed park (way/720150926),-33.8552876,151.1687732,park
Unnamed park (way/720150927),-33.8552511,151.1688583,park
Unnamed park (way/720150928),-33.8557027,151.1688403,park
Unnamed park (way/720150929),-33.8559171,151.1688573,park
Unnamed park (way/720150930),-33.8561374,151.1689566,park
Unnamed park (way/720156558),-33.8666437,151.1752774,park
Unnamed park (way/720851318),-33.8551442,151.1688589,park
Unnamed park (way/721040401),-33.8786242,151.1574571,park
Unnamed park (way/721342202),-33.7775706,150.8455781,park
Unnamed park (way/721346386),-33.779156,150.8466382,park
Unnamed park (way/721361407),-33.7825294,150.838927,park
Unnamed park (way/722109042),-33.9752531,150.8636392,park
Unnamed park (way/722369294),-33.7720638,150.6767965,park
Unnamed park (way/722484187),-34.0258726,151.1095287,park
Unnamed park (way/722837096),-33.8051507,150.981743,park
Unnamed park (way/723620167),-33.8791061,151.1673451,park
Unnamed park (way/723937096),-33.9240088,151.1875543,park
Unnamed park (way/723937097),-33.9227599,151.1863836,park
Unnamed park (way/723937100),-33.9223919,151.1864388,park
Unnamed park (way/723937102),-33.9224721,151.1847385,park
Unnamed park (way/723937103),-33.922725,151.1846974,park
Unnamed park (way/723937105),-33.9215051,151.1854378,park
Unnamed park (way/723937515),-33.9240654,151.1878423,park
Unnamed park (way/723941820),-33.9247706,151.1875184,park
Unnamed park (way/724668355),-33.4279709,151.4463014,park
Unnamed park (way/725730597),-34.0178514,150.7580102,park
Unnamed park (way/726017181),-33.7375889,150.7406636,park
Unnamed park (way/727184205),-33.8758161,151.1050532,park
Unnamed park (way/732339055),-33.8074077,151.1915337,park
Unnamed park (way/732339056),-33.8063573,151.1903971,park
Unnamed park (way/732339057),-33.8058459,151.1889635,park
Unnamed park (way/73323331),-33.9845528,151.0953948,park
Unnamed park (way/733460757),-33.8911033,151.0766997,park
Unnamed park (way/733462762),-33.8967406,151.0808392,park
Unnamed park (way/733738107),-34.0024708,150.7189674,park
Unnamed park (way/733738108),-34.005288,150.7198264,park
Unnamed park (way/733739261),-34.0241691,150.7385258,park
Unnamed park (way/733830025),-33.709144,150.9764508,park
Unnamed park (way/734035998),-33.8597005,151.1672127,park
Unnamed park (way/734035999),-33.8595769,151.1679448,park
Unnamed park (way/734036000),-33.8595882,151.1686179,park
Unnamed park (way/734036001),-33.8595559,151.169218,park
Unnamed park (way/734300114),-33.8815141,151.1217766,park
Unnamed park (way/737739228),-33.9550702,150.9046761,park
Unnamed park (way/738379349),-33.87486,151.1355837,park
Unnamed park (way/738797353),-33.8577437,151.1694827,park
Unnamed park (way/740123519),-33.939181,151.0983329,park
Unnamed park (way/740583660),-33.887147,151.1897783,park
Unnamed park (way/740583661),-33.887264,151.1896963,park
Unnamed park (way/74635468),-33.9545535,151.1502507,park
Unnamed park (way/746514021),-33.7986171,151.2849148,park
Unnamed park (way/746823657),-33.7952067,151.1395725,park
Unnamed park (way/74950892),-33.7890444,150.8010153,park
Unnamed park (way/74951178),-33.783098,150.8009603,park
Unnamed park (way/74951359),-33.7820082,150.803802,park
Unnamed park (way/74953456),-33.7610369,150.8026609,park
Unnamed park (way/74955763),-33.7455954,150.7960863,park
Unnamed park (way/754804920),-33.8624874,151.1753885,park
Unnamed park (way/755607153),-33.7351503,150.4783722,park
Unnamed park (way/755772542),-33.8939584,151.1420647,park
Unnamed park (way/75620011),-33.9727985,151.0709106,park
Unnamed park (way/758095679),-33.7762646,150.7895282,park
Unnamed park (way/758255451),-33.774116,150.7814962,park
Unnamed park (way/760415246),-33.7113021,151.2978686,park
Unnamed park (way/760415248),-33.7203874,151.2910071,park
Unnamed park (way/76134899),-33.8329128,151.0968656,park
Unnamed park (way/766573835),-33.4576988,151.146979,park
Unnamed park (way/768997316),-33.8904061,151.1405242,park
Unnamed park (way/770793050),-33.7951479,150.9829156,park
Unnamed park (way/770821117),-33.8935027,151.145962,park
Unnamed park (way/770825081),-33.8942666,151.1467828,park
Unnamed park (way/77090182),-33.9886214,151.1304404,park
Unnamed park (way/770926135),-33.8953346,151.1433046,park
Unnamed park (way/771545837),-33.9761702,150.8636835,park
Unnamed park (way/771545838),-33.9759243,150.8643332,park
Unnamed park (way/771545839),-33.9733624,150.8622777,park
Unnamed park (way/771857940),-33.8991445,150.9863034,park
Unnamed park (way/773749939),-33.8405889,151.0537453,park
Unnamed park (way/773749940),-33.8404049,151.0532914,park
Unnamed park (way/774965083),-33.7758743,150.9882857,park
Unnamed park (way/775431703),-33.8416431,151.0524785,park
Unnamed park (way/77579251),-33.835285,151.0977537,park
Unnamed park (way/776124773),-33.5516168,150.6715186,park
Unnamed park (way/776208049),-33.9495534,151.0102783,park
Unnamed park (way/776472734),-33.9397876,151.2370477,park
Unnamed park (way/777403755),-33.8927942,151.1436195,park
Unnamed park (way/781188535),-33.72357,150.9737221,park
Unnamed park (way/781658619),-33.9041536,151.2064266,park
Unnamed park (way/783959966),-33.8978505,151.1897459,park
Unnamed park (way/784749421),-33.953333,150.9891566,park
Unnamed park (way/784749424),-33.9545849,150.9886932,park
Unnamed park (way/785276268),-33.9758487,151.2444206,park
Unnamed park (way/785276271),-33.9763021,151.2478569,park
Unnamed park (way/785656237),-34.070637,150.7808715,park
Unnamed park (way/786117289),-33.8654693,151.0948603,park
Unnamed park (way/788214820),-33.9337402,151.1580032,park
Unnamed park (way/788731833),-33.7021334,150.9027302,park
Unnamed park (way/790779853),-33.7403277,150.7666911,park
Unnamed park (way/790879915),-33.9966003,150.9022514,park
Unnamed park (way/792893694),-33.8766688,150.9950213,park
Unnamed park (way/793366919),-33.8324817,150.9661663,park
Unnamed park (way/793370132),-33.8438522,150.9596829,park
Unnamed park (way/793444478),-33.9327704,151.1130555,park
Unnamed park (way/793444479),-33.9334354,151.111037,park
Unnamed park (way/795459769),-33.9376034,151.1048493,park
Unnamed park (way/796333984),-33.8912967,150.9985694,park
Unnamed park (way/796440463),-33.7565827,150.8254108,park
Unnamed park (way/796440481),-33.7864536,150.8294025,park
Unnamed park (way/796440490),-33.7730788,150.8105181,park
Unnamed park (way/796850362),-33.8623513,151.167018,park
Unnamed park (way/799035028),-33.9391869,150.9421556,park
Unnamed park (way/799035034),-33.9403435,150.9521674,park
Unnamed park (way/800711175),-33.7322455,151.0617729,park
Unnamed park (way/800751864),-34.0360814,151.0866586,park
Unnamed park (way/800751865),-34.0363756,151.0877522,park
Unnamed park (way/803297289),-33.8571684,151.0019712,park
Unnamed park (way/803515329),-33.7563236,150.9020211,park
Unnamed park (way/803515330),-33.7570255,150.900173,park
Unnamed park (way/804200744),-33.914314,151.0300892,park
Unnamed park (way/804200745),-33.9142458,151.0279357,park
Unnamed park (way/804533779),-33.8835067,150.9366499,park
Unnamed park (way/804533780),-33.8842411,150.9365083,park
Unnamed park (way/804824788),-33.7342883,150.8248224,park
Unnamed park (way/804824804),-33.7458105,150.8537481,park
Unnamed park (way/804890848),-33.7545776,150.9423406,park
Unnamed park (way/805210566),-33.8628731,150.9241528,park
Unnamed park (way/805902531),-33.7625082,151.1261406,park
Unnamed park (way/805902532),-33.7624619,151.1256813,park
Unnamed park (way/806032273),-33.880229,150.9984207,park
Unnamed park (way/806408136),-33.7839422,150.906,park
Unnamed park (way/806649507),-33.7852235,150.8990868,park
Unnamed park (way/806649508),-33.7864463,150.8991088,park
Unnamed park (way/806649509),-33.7890603,150.9027451,park
Unnamed park (way/806649511),-33.7809219,150.8933981,park
Unnamed park (way/806649513),-33.7798679,150.8864576,park
Unnamed park (way/806718253),-33.7225302,150.8994285,park
Unnamed park (way/806784082),-33.7794777,150.789035,park
Unnamed park (way/806794346),-33.8775717,150.9470737,park
Unnamed park (way/806794347),-33.8788355,150.9460294,park
Unnamed park (way/807150104),-33.8053674,150.6732966,park
Unnamed park (way/807397478),-33.7360663,150.7534814,park
Unnamed park (way/807462446),-33.6994414,150.9360369,park
Unnamed park (way/807462452),-33.7153595,150.9680522,park
Unnamed park (way/807473096),-33.7296052,150.9489617,park
Unnamed park (way/807859575),-34.0475309,150.8202048,park
Unnamed park (way/808457259),-33.8818921,150.9434041,park
Unnamed park (way/808457260),-33.8821731,150.9164414,park
Unnamed park (way/808618083),-33.9454376,151.1488717,park
Unnamed park (way/808618084),-33.9507115,151.1516906,park
Unnamed park (way/808618086),-33.9519546,151.1420324,park
Unnamed park (way/808966801),-33.8832435,151.2079696,park
Unnamed park (way/809076897),-34.0561301,150.7392875,park
Unnamed park (way/809082050),-34.0502784,150.7598517,park
Unnamed park (way/809082053),-34.0416888,150.7762424,park
Unnamed park (way/809083919),-33.8973101,150.8889768,park
Unnamed park (way/809372693),-33.9659121,151.1418576,park
Unnamed park (way/809839403),-34.2276126,150.9824259,park
Unnamed park (way/810079658),-33.9974853,151.1265846,park
Unnamed park (way/810079659),-33.9965336,151.1271699,park
Unnamed park (way/810116905),-33.9327128,151.1233302,park
Unnamed park (way/810618385),-33.9857493,151.1390582,park
Unnamed park (way/810677583),-33.6896264,151.2946448,park
Unnamed park (way/810677589),-33.6908632,151.2954162,park
Unnamed park (way/810677590),-33.6919362,151.2966296,park
Unnamed park (way/810709356),-33.9193545,150.8811965,park
Unnamed park (way/810709357),-33.9212291,150.8823283,park
Unnamed park (way/812694665),-33.6905187,151.2956248,park
Unnamed park (way/812698145),-33.6737143,151.2857535,park
Unnamed park (way/813336732),-33.931663,150.8745288,park
Unnamed park (way/813366037),-33.8886019,150.96603,park
Unnamed park (way/813405225),-34.0041777,150.7211506,park
Unnamed park (way/813405229),-33.9997808,150.7196806,park
Unnamed park (way/813405236),-33.9976702,150.7204541,park
Unnamed park (way/813623405),-33.9110474,150.957533,park
Unnamed park (way/814122067),-33.7927436,151.1347366,park
Unnamed park (way/814407139),-33.7461025,151.1210016,park
Unnamed park (way/814536857),-33.9526164,150.9421805,park
Unnamed park (way/815389607),-33.9593984,150.943271,park
Unnamed park (way/815430411),-33.9205492,151.1858271,park
Unnamed park (way/815844284),-33.697745,150.8922377,park
Unnamed park (way/817752178),-33.95779,150.9017678,park
Unnamed park (way/820398884),-33.7812814,150.7929121,park
Unnamed park (way/820398886),-33.7655271,150.7858123,park
Unnamed park (way/820398887),-33.7645916,150.7852931,park
Unnamed park (way/820398888),-33.7669483,150.7792364,park
Unnamed park (way/820398891),-33.7651034,150.7796406,park
Unnamed park (way/820952808),-33.931183,151.2597674,park
Unnamed park (way/823023838),-33.9779073,151.2435801,park
Unnamed park (way/823076520),-33.8432784,151.0502899,park
Unnamed park (way/823076521),-33.8431796,151.0497259,park
Unnamed park (way/823076522),-33.8429335,151.0483573,park
Unnamed park (way/823991293),-33.8846926,151.1741179,park
Unnamed park (way/825388864),-33.8464571,151.0160324,park
Unnamed park (way/830145455),-33.8777293,151.1849807,park
Unnamed park (way/831697213),-33.8191982,151.076688,park
Unnamed park (way/835782154),-33.8395955,151.0654859,park
Unnamed park (way/835782155),-33.8401784,151.0660467,park
Unnamed park (way/837305131),-33.4485241,151.3664532,park
Unnamed park (way/839493877),-33.8900944,151.1815301,park
Unnamed park (way/841621284),-33.8925075,151.0234034,park
Unnamed park (way/842343700),-33.9422634,151.118674,park
Unnamed park (way/843482989),-33.7137523,151.1023856,park
Unnamed park (way/843735053),-33.6845182,151.2906777,park
Unnamed park (way/843735054),-33.6836993,151.2896483,park
Unnamed park (way/844101352),-33.8869464,151.1449359,park
Unnamed park (way/844962860),-33.8591812,151.2847046,park
Unnamed park (way/844962861),-33.858626,151.2849584,park
Unnamed park (way/848241365),-34.0126913,150.7778138,park
Unnamed park (way/850315846),-33.6497441,150.9049175,park
Unnamed park (way/850315865),-33.616228,150.9106709,park
Unnamed park (way/850336469),-33.6828302,151.2885698,park
Unnamed park (way/850338294),-33.6816826,151.286497,park
Unnamed park (way/850339394),-33.6828206,151.2875221,park
Unnamed park (way/850683588),-33.6973517,150.7996094,park
Unnamed park (way/851768380),-33.8022864,151.1461683,park
Unnamed park (way/852012665),-33.8792153,151.1682859,park
Unnamed park (way/855187050),-33.8203285,151.0174285,park
Unnamed park (way/85614593),-34.2593712,150.9694593,park
Unnamed park (way/860906031),-33.821266,151.190568,park
Unnamed park (way/86297048),-33.8012725,151.0490042,park
Unnamed park (way/863045592),-33.6994283,150.8854981,park
Unnamed park (way/86475500),-34.0462257,150.8404635,park
Unnamed park (way/865565332),-33.7904566,150.8309025,park
Unnamed park (way/865579234),-33.7809259,150.8453989,park
Unnamed park (way/865776029),-33.7864963,150.8403154,park
Unnamed park (way/866164412),-33.8888766,151.1901211,park
Unnamed park (way/866963015),-34.0442988,151.1246453,park
Unnamed park (way/866963017),-34.0459593,151.1291625,park
Unnamed park (way/874455736),-33.7894715,151.0412432,park
Unnamed park (way/875163696),-33.753421,151.2477786,park
Unnamed park (way/875352333),-33.7545985,150.9235946,park
Unnamed park (way/878042105),-33.8620318,151.0832277,park
Unnamed park (way/878623297),-33.7519382,150.6629772,park
Unnamed park (way/878804788),-33.7798447,150.8407938,park
Unnamed park (way/878804789),-33.7819244,150.8404562,park
Unnamed park (way/878804800),-33.7708619,150.8359398,park
Unnamed park (way/878804803),-33.7784672,150.8409201,park
Unnamed park (way/878815758),-33.7560889,150.8260844,park
Unnamed park (way/878815760),-33.763159,150.8148055,park
Unnamed park (way/878815761),-33.7625728,150.8100774,park
Unnamed park (way/878815772),-33.7590198,150.8399845,park
Unnamed park (way/878815774),-33.7593313,150.8435238,park
Unnamed park (way/878815775),-33.7599222,150.846249,park
Unnamed park (way/878815776),-33.7665493,150.8329682,park
Unnamed park (way/879573354),-33.7740879,150.8118123,park
Unnamed park (way/879573355),-33.7730792,150.8130777,park
Unnamed park (way/879573356),-33.7711918,150.8097982,park
Unnamed park (way/879573357),-33.770584,150.8059922,park
Unnamed park (way/879573360),-33.768353,150.8103455,park
Unnamed park (way/879603366),-33.9046589,150.9279824,park
Unnamed park (way/879609940),-33.8880719,150.8932072,park
Unnamed park (way/881465353),-33.9139598,151.0466109,park
Unnamed park (way/881468901),-33.8975755,151.0555331,park
Unnamed park (way/881484581),-33.9232406,151.1056534,park
Unnamed park (way/881484583),-33.9281942,151.1173721,park
Unnamed park (way/881488508),-33.8518318,150.9457091,park
Unnamed park (way/881490788),-33.7890277,151.0267877,park
Unnamed park (way/881493802),-33.7646298,150.9449609,park
Unnamed park (way/88183997),-33.992208,151.1118902,park
Unnamed park (way/88184015),-33.9920228,151.1104682,park
Unnamed park (way/881844733),-33.9048708,151.0075413,park
Unnamed park (way/88457912),-33.9534874,150.9875976,park
Unnamed park (way/88461483),-33.9478631,150.9963302,park
Unnamed park (way/88463932),-33.9490139,150.9927643,park
Unnamed park (way/886856966),-33.8408163,151.0311481,park
Unnamed park (way/888519148),-33.9035535,150.9516008,park
Unnamed park (way/89183390),-33.9423826,151.0981192,park
Unnamed park (way/892184196),-33.9201784,151.185525,park
Unnamed park (way/892185036),-33.9198519,151.1858191,park
Unnamed park (way/893226863),-33.8152803,151.0172687,park
Unnamed park (way/896063444),-33.9012937,151.2014665,park
Unnamed park (way/899277183),-33.9551004,150.8436286,park
Unnamed park (way/90086539),-33.6874892,150.9300139,park
Unnamed park (way/902187432),-33.8716684,151.2191783,park
Unnamed park (way/902294124),-33.7425903,150.8981332,park
Unnamed park (way/902294130),-33.7400488,150.8966714,park
Unnamed park (way/902903189),-33.8150357,151.0172023,park
Unnamed park (way/902903190),-33.8114273,151.0018201,park
Unnamed park (way/903329217),-33.8130272,151.0230085,park
Unnamed park (way/904632345),-33.7719303,151.2573436,park
Unnamed park (way/90581397),-34.0440127,151.1170899,park
Unnamed park (way/90581485),-34.0493926,151.1542114,park
Unnamed park (way/907704852),-33.8825404,151.2315818,park
Unnamed park (way/907710814),-33.8820692,151.2322399,park
Unnamed park (way/90789482),-34.0318561,151.1327677,park
Unnamed park (way/90812029),-33.9677244,151.0096385,park
Unnamed park (way/909380857),-33.6654021,151.1196567,park
Unnamed park (way/910404865),-33.7667119,151.255239,park
Unnamed park (way/910404866),-33.7573096,151.2474737,park
Unnamed park (way/911442727),-33.8147077,151.0113654,park
Unnamed park (way/911708149),-33.8875563,150.9605611,park
Unnamed park (way/920597375),-34.0181315,151.1082746,park
Unnamed park (way/923128545),-34.0236693,151.0120018,park
Unnamed park (way/926631052),-33.7529088,150.7059587,park
Unnamed park (way/931902065),-33.7800571,150.872729,park
Unnamed park (way/933071862),-33.7464371,151.1444884,park
Unnamed park (way/935211077),-33.7012768,150.8828124,park
Unnamed park (way/935211103),-33.701709,150.8108883,park
Unnamed park (way/935404174),-33.7757117,150.9936876,park
Unnamed park (way/93544955),-33.8923468,151.2150405,park
Unnamed park (way/936315589),-33.8530733,151.0829327,park
Unnamed park (way/936583645),-33.7136144,150.9146275,park
Unnamed park (way/937482392),-33.8866126,151.1725529,park
Unnamed park (way/940232939),-33.4439347,151.4425557,park
Unnamed park (way/94033756),-33.9488013,151.0024669,park
Unnamed park (way/940858249),-33.886978,151.1725661,park
Unnamed park (way/942468101),-33.8841609,151.1772233,park
Unnamed park (way/942468102),-33.8840996,151.1765716,park
Unnamed park (way/944898210),-33.9865931,150.813869,park
Unnamed park (way/945315450),-33.8061214,150.8004652,park
Unnamed park (way/947549269),-33.7428453,150.7148471,park
Unnamed park (way/952213833),-33.7137559,150.4518704,park
Unnamed park (way/952213834),-33.7163987,150.4515232,park
Unnamed park (way/95322075),-34.2794138,150.9551849,park
Unnamed park (way/953891122),-33.9236777,151.1852595,park
Unnamed park (way/958052919),-33.7706074,150.9110271,park
Unnamed park (way/960023174),-33.9029177,151.1844096,park
Unnamed park (way/96023003),-33.9449421,151.0060307,park
Unnamed park (way/962469950),-34.0225746,151.0418648,park
